ds,y
2010-11-08,-7.053439157750317
2010-11-09,-2.776401181500701
2010-11-10,-3.489216264947204
2010-11-11,-5.517504523757955
2010-11-12,-8.54238968724378
2010-11-13,-11.497871498023015
2010-11-14,-9.576985412627941
2010-11-15,-6.2303690159295115
2010-11-16,-2.297804071444796
2010-11-17,-1.4788801399008684
2010-11-18,-2.8726431459222894
2010-11-19,-8.940572057101813
2010-11-20,-11.771729358574415
2010-11-21,-10.132265789903133
2010-11-22,-6.171426277173318
2010-11-23,-2.3487867321945686
2010-11-24,0.1025829179828679
2010-11-25,-3.026283249004312
2010-11-26,-8.021619343807362
2010-11-27,-7.847784870869239
2010-11-28,-9.584159861902604
2010-11-29,-4.293778856403511
2010-11-30,-1.7967208601651659
2010-12-01,-0.6371667289967391
2010-12-02,-2.9422215251259947
2010-12-03,-5.094585255923577
2010-12-04,-9.353810018011067
2010-12-05,-8.221417802416983
2010-12-06,-5.617595350753846
2010-12-07,0.22189236943153295
2010-12-08,0.042069250563023575
2010-12-09,-2.2187544635738647
2010-12-10,-5.398497329072753
2010-12-11,-8.901596889858057
2010-12-12,-5.817172938728794
2010-12-13,-2.002513196248316
2010-12-14,0.9795484630777749
2010-12-15,2.055386640998028
2010-12-16,-0.7023321284969546
2010-12-17,-4.446101917168965
2010-12-18,-6.981450039668304
2010-12-19,-6.435795020959373
2010-12-20,-3.3367684048756363
2010-12-21,2.097388795788261
2010-12-22,3.1006914943976547
2010-12-23,-0.4695636630362099
2010-12-24,-4.065793977972969
2010-12-25,-7.4102841682376495
2010-12-26,-4.79197332990328
2010-12-27,-1.0868284605594059
2010-12-28,3.0222281578900034
2010-12-29,4.792701972967562
2010-12-30,3.760621343070579
2010-12-31,-2.5596921026411055
2011-01-01,-4.484608446080712
2011-01-02,-2.868331042496492
2011-01-03,-0.006187940258273239
2011-01-04,5.03886348228947
2011-01-05,6.420423072624579
2011-01-06,2.672500563679083
2011-01-07,1.2348381712129561
2011-01-08,-5.804455289428735
2011-01-09,-3.7190040195753964
2011-01-10,-0.02714236388139013
2011-01-11,6.414573589001831
2011-01-12,6.742763242066345
2011-01-13,3.0214952664798593
2011-01-14,0.3771504798448031
2011-01-15,-3.1635266242627553
2011-01-16,0.7199344133421142
2011-01-17,1.698996619021261
2011-01-18,7.1402547919961865
2011-01-19,6.070940377508132
2011-01-20,5.078236605847848
2011-01-21,-0.25354773439892603
2011-01-22,-3.747468162054082
2011-01-23,-3.519077414723598
2011-01-24,2.478025845561122
2011-01-25,7.827871912936765
2011-01-26,8.06334278893058
2011-01-27,4.0351344202618495
2011-01-28,2.641053220080781
2011-01-29,-1.0597335103704772
2011-01-30,0.3845700010700055
2011-01-31,4.031536090519007
2011-02-01,10.263854808283549
2011-02-02,9.133076922691576
2011-02-03,5.73780345685237
2011-02-04,3.507451423746807
2011-02-05,-2.3792026151964825
2011-02-06,1.0852688826191028
2011-02-07,4.54168869759215
2011-02-08,10.284036204029611
2011-02-09,9.970039050610003
2011-02-10,6.630895665325453
2011-02-11,3.398120773337773
2011-02-12,-0.6202915063766878
2011-02-13,3.6085248502410683
2011-02-14,5.4838259037363875
2011-02-15,10.289329736319456
2011-02-16,10.136727631538138
2011-02-17,8.58733902251776
2011-02-18,3.8176236195308015
2011-02-19,3.409400776367496
2011-02-20,1.156318427272145
2011-02-21,6.270004456460502
2011-02-22,10.204400516517472
2011-02-23,10.70415755462022
2011-02-24,9.37536840814578
2011-02-25,6.211272109320788
2011-02-26,2.080043282728224
2011-02-27,3.6458874749349746
2011-02-28,8.126671138961422
2011-03-01,12.207916350340371
2011-03-02,12.202166578796922
2011-03-03,7.781458656603187
2011-03-04,5.21602674739756
2011-03-05,5.049729090595173
2011-03-06,3.1100511825005936
2011-03-07,6.933912247828739
2011-03-08,12.028604547831057
2011-03-09,12.953118853508034
2011-03-10,9.647380129278618
2011-03-11,5.946133378463862
2011-03-12,3.183701583805216
2011-03-13,4.826261403648593
2011-03-14,8.860135915192169
2011-03-15,11.376688769915702
2011-03-16,14.177913877189123
2011-03-17,10.563781651668515
2011-03-18,5.73421359311109
2011-03-19,4.744551615268268
2011-03-20,4.69468093564126
2011-03-21,8.393895058325384
2011-03-22,12.420572656562905
2011-03-23,14.252585436547825
2011-03-24,11.131224089578014
2011-03-25,7.2312761257523
2011-03-26,2.032141783512232
2011-03-27,5.866247838253744
2011-03-28,8.657234460335486
2011-03-29,13.26308635175589
2011-03-30,15.107658607276827
2011-03-31,12.414366881368254
2011-04-01,5.537305366734409
2011-04-02,5.173026798062266
2011-04-03,5.164639959783066
2011-04-04,9.85424805368531
2011-04-05,11.13912544116598
2011-04-06,12.628359384077434
2011-04-07,11.057603665957787
2011-04-08,5.500407188416183
2011-04-09,3.305146732102832
2011-04-10,5.992936192466619
2011-04-11,10.936654827135355
2011-04-12,12.300365962564236
2011-04-13,14.295908646172228
2011-04-14,10.54395621167083
2011-04-15,6.961441375277373
2011-04-16,3.6054781293268516
2011-04-17,2.7018343057749954
2011-04-18,9.064535210937162
2011-04-19,10.705147631628188
2011-04-20,11.349167891643084
2011-04-21,11.186806379595135
2011-04-22,5.386689476564829
2011-04-23,3.710694493475712
2011-04-24,4.426575474501686
2011-04-25,6.812351122217867
2011-04-26,10.09134257370292
2011-04-27,14.446026011057883
2011-04-28,10.51147673210383
2011-04-29,6.824729786367383
2011-04-30,2.4805570816406686
2011-05-01,4.5213749407044155
2011-05-02,8.965496460207127
2011-05-03,10.880656343362986
2011-05-04,11.73166527733734
2011-05-05,9.317403193741175
2011-05-06,4.649725776371324
2011-05-07,-0.8106438115161572
2011-05-08,1.8738627302401059
2011-05-09,7.04187227256309
2011-05-10,11.128832401285543
2011-05-11,11.94278404910302
2011-05-12,8.50406626929833
2011-05-13,2.2701960722123924
2011-05-14,1.5055230056780387
2011-05-15,2.437728711713838
2011-05-16,5.145559613066677
2011-05-17,10.191056824066186
2011-05-18,11.047284122058683
2011-05-19,7.39689694855922
2011-05-20,3.3137890345874332
2011-05-21,1.3825304072504547
2011-05-22,1.5102606432182746
2011-05-23,3.9057318031414896
2011-05-24,10.061181790747405
2011-05-25,10.615052534105395
2011-05-26,5.8831171156305615
2011-05-27,1.6406557024868795
2011-05-28,-1.254326739685908
2011-05-29,0.5902740643972872
2011-05-30,4.381222944512167
2011-05-31,8.072678071081208
2011-06-01,9.063598504824284
2011-06-02,4.316673447202094
2011-06-03,0.5795391869416257
2011-06-04,-3.453990206604856
2011-06-05,0.08509653270625028
2011-06-06,3.926020466963452
2011-06-07,7.590638064124606
2011-06-08,6.814595073870682
2011-06-09,4.7096274369340145
2011-06-10,0.1743584642240249
2011-06-11,-1.4674392946833086
2011-06-12,-3.9514882986339632
2011-06-13,2.2129927057204934
2011-06-14,4.964358728209108
2011-06-15,5.528713844671506
2011-06-16,3.679744621195452
2011-06-17,-0.9019431163457137
2011-06-18,-5.04824592450721
2011-06-19,-3.0063562567720017
2011-06-20,0.5586218798759979
2011-06-21,5.5185720173365365
2011-06-22,4.89556458167783
2011-06-23,2.5352738237921715
2011-06-24,-4.251285705051627
2011-06-25,-6.077826574160815
2011-06-26,-5.921808828858207
2011-06-27,-1.286679113467045
2011-06-28,4.361292731866879
2011-06-29,1.683854103854593
2011-06-30,0.17894836361439864
2011-07-01,-3.9602474611405505
2011-07-02,-7.55365893549749
2011-07-03,-4.748873660076234
2011-07-04,-1.3410383065099971
2011-07-05,2.3045450660642226
2011-07-06,1.7920411359008686
2011-07-07,-0.7918297701894813
2011-07-08,-4.699204554546786
2011-07-09,-8.023653257612628
2011-07-10,-8.060365674535188
2011-07-11,-2.992878940210282
2011-07-12,-2.1072426042632
2011-07-13,1.7378061105535225
2011-07-14,-0.5533670201775387
2011-07-15,-6.230689536328702
2011-07-16,-8.590047870826893
2011-07-17,-8.676112706608773
2011-07-18,-6.119732899526189
2011-07-19,-0.06118245187615989
2011-07-20,-1.4691501371564846
2011-07-21,-1.2071093668804451
2011-07-22,-8.214490174634783
2011-07-23,-10.662688327090219
2011-07-24,-9.861338975111456
2011-07-25,-5.661687927732627
2011-07-26,-3.0809551948901257
2011-07-27,-2.018654495245985
2011-07-28,-3.2615579378510535
2011-07-29,-10.338959267957426
2011-07-30,-12.483973705686287
2011-07-31,-11.954170833813599
2011-08-01,-7.526562381501044
2011-08-02,-3.60474604180721
2011-08-03,-2.9473949670964794
2011-08-04,-5.494135343714784
2011-08-05,-9.380140926012054
2011-08-06,-12.496750746454195
2011-08-07,-12.560878883802811
2011-08-08,-8.446701664581227
2011-08-09,-5.819983076273612
2011-08-10,-2.818653426255395
2011-08-11,-6.752973635669752
2011-08-12,-13.882995578262815
2011-08-13,-14.929931898147581
2011-08-14,-14.59681865163285
2011-08-15,-8.873739146345374
2011-08-16,-6.69215777564519
2011-08-17,-6.039363961904362
2011-08-18,-8.656053685034681
2011-08-19,-14.32423897909948
2011-08-20,-16.89829826018404
2011-08-21,-14.071156832572807
2011-08-22,-11.697412060011596
2011-08-23,-5.945520646789065
2011-08-24,-7.453625749717201
2011-08-25,-9.111871136002074
2011-08-26,-14.045111760616916
2011-08-27,-17.636789370853254
2011-08-28,-15.617136676640278
2011-08-29,-12.651629955506614
2011-08-30,-8.18891847769514
2011-08-31,-7.04918165144132
2011-09-01,-11.152484121371705
2011-09-02,-12.259233843556228
2011-09-03,-18.271290985107445
2011-09-04,-16.14011424877257
2011-09-05,-13.110522494373846
2011-09-06,-9.016630216818106
2011-09-07,-8.050887888240222
2011-09-08,-11.672012642275638
2011-09-09,-15.381544791864526
2011-09-10,-18.048194807070338
2011-09-11,-16.869718421692323
2011-09-12,-13.716978213553249
2011-09-13,-9.444220305383137
2011-09-14,-9.816615382896124
2011-09-15,-11.600145584643736
2011-09-16,-16.319135613473797
2011-09-17,-18.46621563445557
2011-09-18,-17.330681084771896
2011-09-19,-13.80235778705507
2011-09-20,-8.00818008896307
2011-09-21,-10.193373153876543
2011-09-22,-10.38715058903094
2011-09-23,-15.516042494437805
2011-09-24,-18.745353606265613
2011-09-25,-19.644369629812726
2011-09-26,-13.443100786737652
2011-09-27,-10.418243892086801
2011-09-28,-8.818815430317647
2011-09-29,-13.267812555103124
2011-09-30,-16.755821596792085
2011-10-01,-18.90250765288549
2011-10-02,-16.31653163524978
2011-10-03,-14.212921330363933
2011-10-04,-11.641697673569581
2011-10-05,-8.371730834187561
2011-10-06,-9.950379475877392
2011-10-07,-16.18723804806124
2011-10-08,-19.351903329698068
2011-10-09,-17.192464612051698
2011-10-10,-14.995812538087323
2011-10-11,-9.564049750183994
2011-10-12,-8.71299143654252
2011-10-13,-11.45821399037536
2011-10-14,-15.942048827424864
2011-10-15,-19.042563136581432
2011-10-16,-17.823682102075583
2011-10-17,-14.072862144658902
2011-10-18,-9.06132320773903
2011-10-19,-8.247741996666447
2011-10-20,-11.586210905928224
2011-10-21,-14.894597369091228
2011-10-22,-17.68602135232735
2011-10-23,-15.461997122740524
2011-10-24,-12.477084979532318
2011-10-25,-9.372201568687352
2011-10-26,-9.35817177777005
2011-10-27,-10.729218096304031
2011-10-28,-16.499162280433996
2011-10-29,-17.281545559870295
2011-10-30,-17.099792697377467
2011-10-31,-11.775768763344567
2011-11-01,-10.047565732558333
2011-11-02,-8.011661105396986
2011-11-03,-10.556084355243685
2011-11-04,-15.828068134512986
2011-11-05,-16.509327217294395
2011-11-06,-13.989307117022221
2011-11-07,-11.731665565138936
2011-11-08,-9.654842529949104
2011-11-09,-8.763021871107705
2011-11-10,-10.438052570935715
2011-11-11,-14.479160864107925
2011-11-12,-17.427633663271937
2011-11-13,-17.108324926683096
2011-11-14,-11.156666366089183
2011-11-15,-8.046648524804922
2011-11-16,-6.231952731081191
2011-11-17,-6.947207712047423
2011-11-18,-15.27524682079278
2011-11-19,-16.208275900285457
2011-11-20,-14.991314563453146
2011-11-21,-10.765240076875573
2011-11-22,-6.759267946422674
2011-11-23,-5.264279077940228
2011-11-24,-9.355578925990294
2011-11-25,-12.604417355199006
2011-11-26,-15.732754354260335
2011-11-27,-15.08409894353843
2011-11-28,-10.322524148044065
2011-11-29,-7.846408006549119
2011-11-30,-7.467459170714275
2011-12-01,-7.118642347673337
2011-12-02,-12.13420411806829
2011-12-03,-14.11767177524529
2011-12-04,-12.53011764693367
2011-12-05,-7.75274570693913
2011-12-06,-4.327845551059642
2011-12-07,-3.006164605287737
2011-12-08,-6.153103385468024
2011-12-09,-8.980270447261569
2011-12-10,-13.574925855946011
2011-12-11,-12.003405160437778
2011-12-12,-8.925193589323301
2011-12-13,-3.101295717193984
2011-12-14,-2.9316753110902196
2011-12-15,-4.569487136251515
2011-12-16,-8.716536377001626
2011-12-17,-9.509163962919283
2011-12-18,-11.418571757301436
2011-12-19,-6.353626624192044
2011-12-20,-2.4256746315756517
2011-12-21,0.15678244303497957
2011-12-22,-4.044493340105628
2011-12-23,-9.28869624539367
2011-12-24,-12.173256261150678
2011-12-25,-9.383379876604486
2011-12-26,-4.229966983826465
2011-12-27,-1.6514681669164204
2011-12-28,0.3311204673537038
2011-12-29,-2.9450772318263034
2011-12-30,-7.700865323989867
2011-12-31,-8.207085251225969
2012-01-01,-10.507970053005616
2012-01-02,-4.833487208632469
2012-01-03,-0.104177242692847
2012-01-04,-0.20904395748037796
2012-01-05,-1.2143484097104098
2012-01-06,-4.975822121819664
2012-01-07,-8.557003235553664
2012-01-08,-7.706686643947487
2012-01-09,-3.7201363699821446
2012-01-10,-0.0004957144535295832
2012-01-11,1.5644156349449654
2012-01-12,-1.3860856787973985
2012-01-13,-5.175394836677693
2012-01-14,-4.903896538435281
2012-01-15,-7.276993119528921
2012-01-16,-2.09933493653665
2012-01-17,1.8817786099284401
2012-01-18,4.963762393135984
2012-01-19,-0.7592149360795813
2012-01-20,-3.9613136253349417
2012-01-21,-7.097785457723829
2012-01-22,-5.175994567584754
2012-01-23,-0.30438415768411997
2012-01-24,2.175691127364815
2012-01-25,3.816700491213244
2012-01-26,2.419151912686278
2012-01-27,-2.5432964139386893
2012-01-28,-5.1057841654519125
2012-01-29,-4.832851162142199
2012-01-30,1.3728014902190848
2012-01-31,3.445189429683638
2012-02-01,4.732522066571979
2012-02-02,2.228470856318367
2012-02-03,-0.6934630202038397
2012-02-04,-2.9893190974285133
2012-02-05,-3.343448238807141
2012-02-06,0.8860318902555895
2012-02-07,5.4347230256219605
2012-02-08,6.410241958287611
2012-02-09,4.407041096915503
2012-02-10,0.46446110001989394
2012-02-11,-3.845828350964549
2012-02-12,-2.4316607263240013
2012-02-13,1.796946720721918
2012-02-14,5.35467605695028
2012-02-15,4.508225075544743
2012-02-16,3.3646736897792104
2012-02-17,-0.8988921179974367
2012-02-18,-2.6017966062674525
2012-02-19,-1.332239051260746
2012-02-20,2.701603174028535
2012-02-21,6.746545440921856
2012-02-22,6.690795230752665
2012-02-23,3.4044506073432323
2012-02-24,1.4800451327981723
2012-02-25,-3.3894496699686805
2012-02-26,1.1639783763240061
2012-02-27,3.5418105674197466
2012-02-28,7.2301077784207965
2012-02-29,8.555541839469965
2012-03-01,5.010548000050892
2012-03-02,1.9351670592688452
2012-03-03,-1.6331880750601988
2012-03-04,-1.161640327476099
2012-03-05,4.020398202456629
2012-03-06,10.193238979814822
2012-03-07,7.398186181020507
2012-03-08,5.542027003787662
2012-03-09,2.786167262283808
2012-03-10,-1.7626761694124249
2012-03-11,1.2555852793986106
2012-03-12,5.026739520118455
2012-03-13,7.915885848164438
2012-03-14,8.705280984463238
2012-03-15,7.257114239253736
2012-03-16,1.2874556142726032
2012-03-17,0.21395029831911838
2012-03-18,1.8583489831185802
2012-03-19,5.466381849581218
2012-03-20,9.168702155416064
2012-03-21,8.133727016605704
2012-03-22,7.178107948373123
2012-03-23,2.219202117196858
2012-03-24,-1.516472365496474
2012-03-25,0.4333910550249951
2012-03-26,3.240123036172673
2012-03-27,8.351337310400075
2012-03-28,9.552513318028751
2012-03-29,7.431780629676235
2012-03-30,3.628073854463258
2012-03-31,-1.5424663131686895
2012-04-01,-0.5024834348697782
2012-04-02,2.6008694639880012
2012-04-03,9.329475601129253
2012-04-04,8.693482589188033
2012-04-05,6.133684166800368
2012-04-06,2.3304339522506807
2012-04-07,-0.13072716089580233
2012-04-08,1.639750741747045
2012-04-09,2.629507876955163
2012-04-10,8.507178485195233
2012-04-11,8.507395584395606
2012-04-12,8.696894419770457
2012-04-13,3.1549286808667287
2012-04-14,0.23704506307510625
2012-04-15,3.067999327203527
2012-04-16,4.52978165492325
2012-04-17,9.40167795137396
2012-04-18,8.006873019366076
2012-04-19,6.942652708547546
2012-04-20,4.645452658800327
2012-04-21,0.06825048417515517
2012-04-22,-0.18000939632720203
2012-04-23,3.654908430892991
2012-04-24,6.939815067038273
2012-04-25,9.834144501554782
2012-04-26,7.549876673085242
2012-04-27,2.3484704326788246
2012-04-28,-1.4475351472877507
2012-04-29,0.4944024018443175
2012-04-30,3.1341180594984297
2012-05-01,8.750177621100587
2012-05-02,7.961523195920891
2012-05-03,4.558796480786128
2012-05-04,0.36106484166332553
2012-05-05,-1.550648743408822
2012-05-06,-2.4644488441784063
2012-05-07,3.201508849521182
2012-05-08,6.016346539687014
2012-05-09,7.232589494092328
2012-05-10,4.323812322130529
2012-05-11,2.286765493787666
2012-05-12,-2.9616613848815416
2012-05-13,-1.0854813202746825
2012-05-14,4.338244087025291
2012-05-15,5.999913992979187
2012-05-16,8.255298202332337
2012-05-17,3.7082560736149754
2012-05-18,-0.19301571409543028
2012-05-19,-4.3237143446180735
2012-05-20,-3.9021743264600395
2012-05-21,-0.04329793326573328
2012-05-22,4.653886584920296
2012-05-23,5.707123687845003
2012-05-24,1.5330551290665775
2012-05-25,-3.3112862415412367
2012-05-26,-6.676798612849121
2012-05-27,-1.9351452667526812
2012-05-28,-0.18304265603322534
2012-05-29,1.149178349182939
2012-05-30,4.237256737946786
2012-05-31,1.1376367983344182
2012-06-01,-4.562360244226463
2012-06-02,-4.903038510065189
2012-06-03,-5.782530899468518
2012-06-04,-1.6169387748465693
2012-06-05,1.9055014695747048
2012-06-06,2.9931032639887634
